step,loss,acc,eos_acc,gnorm,lr,n_tok
315,0.056279730051755905,0.9881796836853027,1.0,1.3359375,0.0005956276556825316,1692
316,0.016641492024064064,0.9975124597549438,1.0,0.61328125,0.0005955867996058103,1206
317,0.0581691674888134,0.983582079410553,1.0,1.375,0.0005955457549704697,2010
318,0.07645004242658615,0.9802215099334717,1.0,1.828125,0.0005955045218031431,1264
319,0.08414672315120697,0.9791666865348816,1.0,1.84375,0.0005954631001305862,1488
320,0.041839491575956345,0.990070104598999,1.0,1.0625,0.0005954214899796771,1712
321,0.05424034222960472,0.9877111911773682,1.0,1.3515625,0.0005953796913774162,1302
322,0.03163130208849907,0.991134762763977,1.0,0.97265625,0.0005953377043509263,1692
323,0.036886703222990036,0.991916298866272,1.0,0.9765625,0.0005952955289274521,2103
324,0.10113401710987091,0.9746732115745544,1.0,1.7890625,0.0005952531651343608,1224
325,0.024692147970199585,0.9966621994972229,1.0,0.9140625,0.0005952106129991421,1498
326,0.026134522631764412,0.9920831322669983,1.0,0.8828125,0.0005951678725494073,2021
327,0.02410108968615532,0.9921985864639282,1.0,0.95703125,0.0005951249438128903,1410
328,0.0727045089006424,0.9843400716781616,1.0,1.4453125,0.000595081826817447,1341
329,0.08395135402679443,0.9789311289787292,1.0,1.4453125,0.0005950385215910557,1946
330,0.0329563245177269,0.9934574961662292,1.0,0.87890625,0.0005949950281618168,1987
331,0.016944414004683495,0.9975271821022034,1.0,0.490234375,0.0005949513465579524,2022
332,0.024549001827836037,0.9941233992576599,1.0,0.78515625,0.0005949074768078072,2042
333,0.06096263602375984,0.980252742767334,1.0,1.515625,0.0005948634189398478,1266
334,0.053996942937374115,0.9872204661369324,1.0,1.296875,0.0005948191729826628,1252
335,0.02921529859304428,0.9959316253662109,1.0,0.78515625,0.0005947747389649631,1229
336,0.04703427106142044,0.9906798005104065,1.0,1.0546875,0.0005947301169155813,1824
