step,loss,acc,eos_acc,gnorm,lr,n_tok,noise_p
300,2.170872449874878,0.41705483198165894,0.3125,2.8125,0.0005993809471486093,5582,0.08969999999999999
301,2.3619961738586426,0.3897089958190918,0.75,2.34375,0.000599368382355388,23710,0.09
302,1.8660211563110352,0.5346823930740356,0.0,2.40625,0.0005993556914641033,8549,0.09029999999999999
303,2.1875827312469482,0.3814432919025421,0.6875,2.6875,0.0005993428744801917,10282,0.0906
304,2.742588758468628,0.30636879801750183,0.4375,2.15625,0.0005993299314091437,7207,0.0909
305,2.348865270614624,0.3873279094696045,0.3125,1.5546875,0.0005993168622565034,7118,0.09119999999999999
306,1.7897677421569824,0.5497568845748901,0.0,2.09375,0.0005993036670278695,13164,0.0915
307,1.7873090505599976,0.5604664087295532,0.0625,1.8671875,0.0005992903457288942,9005,0.09179999999999999
308,2.1307265758514404,0.397258460521698,0.125,1.6328125,0.0005992768983652841,7587,0.0921
309,2.5929183959960938,0.3773490786552429,0.125,2.59375,0.0005992633249427996,6013,0.0924
310,2.4048476219177246,0.3985477089881897,0.1875,2.109375,0.000599249625467255,9640,0.09269999999999999
311,1.9176669120788574,0.4663187861442566,0.625,1.953125,0.0005992357999445188,8432,0.093
312,1.88472318649292,0.5488706231117249,0.5625,1.5625,0.0005992218483805132,9607,0.0933
313,1.9354982376098633,0.4653869569301605,0.875,2.140625,0.000599207770781215,19588,0.0936
314,2.3850231170654297,0.3071528673171997,0.4375,2.21875,0.0005991935671526544,4278,0.0939
315,2.084991455078125,0.44738098978996277,1.0,1.8828125,0.0005991792375009158,14643,0.09419999999999999
316,2.0410897731781006,0.506220281124115,0.3125,3.90625,0.0005991647818321375,9887,0.0945
317,2.146106004714966,0.4130258560180664,0.375,1.953125,0.0005991502001525119,11101,0.0948
318,2.003556251525879,0.4572336971759796,0.25,2.203125,0.0005991354924682853,12580,0.0951
319,1.9513425827026367,0.41716983914375305,0.4375,1.6171875,0.000599120658785758,12918,0.0954
320,2.089837074279785,0.46290966868400574,0.0625,1.890625,0.0005991056991112844,12510,0.0957
321,2.1001815795898438,0.40547218918800354,0.3125,2.328125,0.0005990906134512727,11330,0.096
322,2.208000659942627,0.34999600052833557,0.125,1.7890625,0.000599075401812185,12503,0.0963
323,2.02462100982666,0.4676065742969513,0.25,2.0625,0.0005990600642005376,11916,0.0966
324,2.104818344116211,0.47341588139533997,0.0,2.0,0.0005990446006229006,9611,0.0969
325,2.1455631256103516,0.4043945372104645,0.125,2.203125,0.0005990290110858981,14518,0.0972
326,2.1028170585632324,0.4879046082496643,0.0625,1.5078125,0.0005990132955962081,8805,0.0975
327,2.0730156898498535,0.4228135943412781,0.1875,1.9765625,0.0005989974541605628,14167,0.0978
328,2.0416979789733887,0.43355387449264526,0.0,1.6328125,0.000598981486785748,12243,0.0981
329,2.082681179046631,0.3878384828567505,0.0,1.765625,0.0005989653934786037,14439,0.0984
330,2.4821808338165283,0.3290495276451111,0.125,2.15625,0.0005989491742460237,7470,0.0987
331,2.00866436958313,0.4688488245010376,0.375,2.546875,0.0005989328290949559,6324,0.099
332,1.9472718238830566,0.4829931855201721,0.25,2.34375,0.0005989163580324019,21021,0.0993
333,2.4904749393463135,0.3698939383029938,0.375,1.8046875,0.0005988997610654176,13293,0.09960000000000001
334,1.8667383193969727,0.5084260106086731,0.5,1.703125,0.0005988830382011123,8723,0.0999
335,1.9516479969024658,0.46901121735572815,0.625,1.9609375,0.00059886618944665,16151,0.1002
336,2.067253351211548,0.4560525119304657,0.5,2.296875,0.0005988492148092476,21173,0.1005
337,2.2854104042053223,0.42726266384124756,0.4375,2.0,0.0005988321142961769,9933,0.1008
338,1.8971927165985107,0.5126211643218994,0.1875,2.140625,0.0005988148879147631,9389,0.10110000000000001
339,2.0729925632476807,0.4096304178237915,0.6875,2.515625,0.0005987975356723856,25191,0.1014
340,1.8362901210784912,0.5065140128135681,0.0625,1.328125,0.0005987800575764772,10132,0.1017
341,2.346027374267578,0.3858093023300171,0.3125,1.4453125,0.0005987624536345251,8118,0.10200000000000001
342,2.2757184505462646,0.41038593649864197,0.3125,1.7421875,0.0005987447238540704,9898,0.1023
343,2.3094899654388428,0.35085874795913696,0.4375,1.78125,0.0005987268682427079,11412,0.10260000000000001
344,2.0240318775177,0.4762842655181885,0.375,2.078125,0.0005987088868080865,6093,0.1029
345,2.0461978912353516,0.48421260714530945,0.125,2.53125,0.0005986907795579085,10103,0.10319999999999999
346,2.028964042663574,0.4422558546066284,0.4375,1.3359375,0.0005986725464999308,18175,0.1035
347,1.9891676902770996,0.4636092185974121,0.1875,2.421875,0.0005986541876419639,16419,0.10379999999999999
348,1.6898036003112793,0.5301637649536133,0.125,1.4375,0.0005986357029918719,9465,0.10409999999999998
349,1.95835542678833,0.5229077339172363,0.25,1.578125,0.0005986170925575731,6548,0.10439999999999999
350,1.9089550971984863,0.49719151854515076,0.1875,1.859375,0.00059859835634704,11038,0.10469999999999999
351,2.4469285011291504,0.33613693714141846,0.25,1.75,0.0005985794943682979,13554,0.105
352,2.231593132019043,0.4022912085056305,0.25,1.8125,0.0005985605066294274,13530,0.10529999999999999
353,2.1167099475860596,0.40955790877342224,0.25,2.171875,0.0005985413931385617,10609,0.10559999999999999
354,2.0960052013397217,0.4449135661125183,0.0,2.578125,0.0005985221539038885,7579,0.1059
355,2.544928550720215,0.33460453152656555,0.1875,1.6171875,0.0005985027889336496,7080,0.10619999999999999
356,2.284088611602783,0.3960682153701782,0.3125,3.140625,0.0005984832982361401,10377,0.1065
357,1.9685345888137817,0.4347923696041107,0.0,2.9375,0.0005984636818197092,17843,0.10679999999999999
358,1.6478303670883179,0.5004077553749084,0.125,2.265625,0.0005984439396927601,9810,0.10709999999999999
359,2.462434768676758,0.36538100242614746,0.3125,1.71875,0.0005984240718637493,15945,0.1074
360,1.884400486946106,0.46166378259658813,0.25,1.65625,0.000598404078341188,9821,0.10769999999999999
361,2.195465087890625,0.41680198907852173,0.25,1.2890625,0.0005983839591336405,11701,0.108
362,1.8724509477615356,0.46803519129753113,0.25,1.8828125,0.0005983637142497254,13640,0.1083
363,2.4772329330444336,0.34208136796951294,0.25,1.78125,0.0005983433436981149,9907,0.10859999999999999
364,2.112658739089966,0.43282049894332886,0.1875,1.75,0.0005983228474875352,14625,0.1089
365,2.1891655921936035,0.4406616985797882,0.0625,1.6328125,0.000598302225626766,9370,0.10919999999999999
366,2.1321606636047363,0.42188596725463867,0.0625,1.7265625,0.0005982814781246412,9979,0.1095
367,2.2696876525878906,0.4044165015220642,0.375,1.296875,0.0005982606049900484,6204,0.1098
368,1.7978500127792358,0.49263525009155273,0.3125,1.5390625,0.0005982396062319289,13714,0.11009999999999999
369,1.9772469997406006,0.4355383813381195,0.1875,1.0703125,0.0005982184818592779,10355,0.1104
370,2.1102294921875,0.43004611134529114,0.0625,2.875,0.0005981972318811446,4553,0.11069999999999999
371,2.5288491249084473,0.3308948576450348,0.3125,1.671875,0.0005981758563066314,5878,0.111
372,2.1287953853607178,0.4041733741760254,0.4375,1.46875,0.0005981543551448953,14281,0.1113
373,2.0782506465911865,0.4100852310657501,0.1875,1.4375,0.0005981327284051467,9737,0.11159999999999999
374,1.9409676790237427,0.4572482705116272,0.5625,1.34375,0.0005981109760966496,13824,0.1119
375,1.8525359630584717,0.4591836631298065,0.375,1.7734375,0.0005980890982287221,14896,0.1122
376,2.0895562171936035,0.4013759195804596,0.4375,1.3203125,0.000598067094810736,9739,0.11249999999999999
377,1.742434024810791,0.5228973031044006,0.25,1.78125,0.0005980449658521169,8822,0.1128
378,2.086491346359253,0.37998875975608826,0.125,1.5703125,0.0005980227113623441,8895,0.11309999999999999
379,2.1495094299316406,0.3910098373889923,0.6875,1.6015625,0.0005980003313509506,12992,0.1134
380,1.96547269821167,0.4929892122745514,0.125,1.3828125,0.0005979778258275234,8059,0.1137
381,2.004981517791748,0.4152512848377228,0.5,1.0546875,0.0005979551948017031,14307,0.11399999999999999
382,2.0243537425994873,0.39730125665664673,0.375,1.1015625,0.0005979324382831843,14377,0.1143
383,2.085451602935791,0.4116537272930145,0.125,1.8125,0.000597909556281715,9010,0.1146
384,1.733475685119629,0.48043298721313477,0.0,2.234375,0.0005978865488070972,3603,0.1149
385,1.959818959236145,0.4701331853866577,0.0,1.71875,0.0005978634158691863,14866,0.1152
386,1.9849684238433838,0.4403107762336731,0.0,2.15625,0.0005978401574778921,10940,0.11549999999999999
387,1.999078631401062,0.4232558012008667,0.0,1.5390625,0.0005978167736431776,12040,0.1158
388,1.9713668823242188,0.4999123215675354,0.125,1.578125,0.0005977932643750596,5703,0.1161
389,2.052910804748535,0.4514021575450897,0.125,2.109375,0.0005977696296836089,9949,0.1164
390,2.4514148235321045,0.398792028427124,0.125,3.734375,0.0005977458695789498,12583,0.1167
391,2.478776693344116,0.38423213362693787,0.0625,2.609375,0.0005977219840712602,6824,0.11699999999999999
392,2.344597816467285,0.33857524394989014,0.1875,1.546875,0.0005976979731707721,12718,0.1173
393,2.0342540740966797,0.4370023012161255,0.125,1.90625,0.0005976738368877708,11302,0.1176
394,2.530852794647217,0.3838857412338257,0.0625,1.90625,0.0005976495752325958,8961,0.1179
395,1.812145709991455,0.4968115985393524,0.0,2.875,0.0005976251882156399,15525,0.1182
396,2.0633060932159424,0.4465612769126892,0.0625,2.265625,0.0005976006758473497,7401,0.1185
397,2.3434152603149414,0.3567010164260864,0.125,1.6875,0.0005975760381382253,7275,0.1188
398,1.8476009368896484,0.4828166663646698,0.3125,1.9375,0.0005975512750988211,7129,0.1191
399,2.189368963241577,0.3839263617992401,0.1875,1.484375,0.0005975263867397446,8038,0.1194
400,2.1849308013916016,0.39626845717430115,0.125,1.84375,0.0005975013730716572,12113,0.1197
401,1.8117085695266724,0.5302668809890747,0.875,1.9375,0.000597476234105274,4609,0.12
402,1.8096287250518799,0.49148112535476685,0.5,1.3671875,0.0005974509698513636,20660,0.1203
403,2.1129891872406006,0.38352757692337036,0.625,1.0546875,0.0005974255803207487,12870,0.1206
404,2.1245169639587402,0.4204430878162384,0.5,1.2578125,0.000597400065524305,9930,0.12090000000000001
405,2.2186777591705322,0.39774879813194275,0.5625,1.2578125,0.0005973744254729625,9506,0.1212
406,2.024641990661621,0.4110089838504791,0.5625,1.140625,0.0005973486601777044,9029,0.1215
407,2.2062809467315674,0.4137272238731384,0.5625,1.3515625,0.0005973227696495679,6804,0.1218
408,2.0059587955474854,0.4300282895565033,0.625,1.4375,0.0005972967538996436,21573,0.12209999999999999
409,3.238642692565918,0.34375,0.0,7.625,0.0005972706129390758,192,0.12239999999999998
410,1.9060180187225342,0.4710509479045868,0.1875,1.6796875,0.0005972443467790625,7755,0.12269999999999999
411,2.0391781330108643,0.4275258779525757,0.1875,1.2421875,0.0005972179554308552,11204,0.12299999999999998
412,2.057920455932617,0.3994627296924591,0.1875,1.1328125,0.0005971914389057592,19729,0.12329999999999999
413,1.6257480382919312,0.5739396810531616,0.0625,1.9453125,0.0005971647972151334,8818,0.12359999999999999
414,1.888013482093811,0.5473296046257019,0.0,2.09375,0.00059713803037039,16533,0.12389999999999998
415,1.8334296941757202,0.4876697361469269,0.0,1.1953125,0.0005971111383829955,12814,0.12419999999999999
416,1.799789547920227,0.45279884338378906,0.0625,1.3671875,0.0005970841212644692,13845,0.12449999999999999
417,2.0760345458984375,0.4411524534225464,0.125,1.6953125,0.0005970569790263844,17146,0.1248
418,1.9009581804275513,0.4480052888393402,0.0625,1.5703125,0.0005970297116803682,12107,0.1251
419,2.274151563644409,0.3848215937614441,0.4375,2.078125,0.0005970023192381008,10818,0.12539999999999998
420,1.9576817750930786,0.4645952880382538,0.1875,1.59375,0.0005969748017113164,14998,0.12569999999999998
421,1.8850916624069214,0.4798237979412079,0.625,1.546875,0.0005969471591118026,11350,0.126
422,1.80194091796875,0.490199476480484,0.25,1.796875,0.0005969193914514006,11530,0.1263
423,2.126657724380493,0.38758978247642517,0.4375,1.4921875,0.0005968914987420054,11974,0.1266
424,2.0519962310791016,0.4241221845149994,0.5625,1.5859375,0.000596863480995565,10082,0.12689999999999999
425,2.0443520545959473,0.4231334328651428,0.75,1.75,0.0005968353382240814,7487,0.12719999999999998
426,1.9423829317092896,0.4794900715351105,0.3125,1.3046875,0.0005968070704396104,11531,0.1275
427,2.2199344635009766,0.4197954833507538,0.875,1.78125,0.0005967786776542605,12518,0.1278
428,1.736245036125183,0.5321706533432007,0.125,2.40625,0.0005967501598801946,4243,0.1281
429,1.8285900354385376,0.4416041970252991,0.125,1.8359375,0.0005967215171296288,11071,0.1284
430,1.80754816532135,0.47407761216163635,0.1875,1.5,0.0005966927494148326,10435,0.12869999999999998
431,1.8978997468948364,0.5261489748954773,0.1875,1.828125,0.0005966638567481294,6941,0.129
432,2.1446385383605957,0.3981751501560211,0.25,1.796875,0.0005966348391418956,10631,0.1293
433,1.6677088737487793,0.5557924509048462,0.125,1.859375,0.0005966056966085616,11256,0.1296
434,2.001415729522705,0.45331871509552,0.0625,1.3046875,0.000596576429160611,14599,0.1299
435,1.9247230291366577,0.4392379820346832,0.0625,1.5859375,0.0005965470368105814,11076,0.13019999999999998
436,1.9957717657089233,0.4288748800754547,0.0,1.53125,0.0005965175195710631,14123,0.1305
437,1.9972501993179321,0.4232310950756073,0.25,1.6953125,0.0005964878774547007,11476,0.1308
438,1.8392764329910278,0.5083000063896179,0.125,1.46875,0.0005964581104741918,11747,0.1311
439,2.0828959941864014,0.46989187598228455,0.125,1.578125,0.0005964282186422875,14614,0.1314
440,2.1249237060546875,0.43232834339141846,0.0,1.421875,0.0005963982019717926,7529,0.13169999999999998
441,2.098834753036499,0.4060707092285156,0.125,1.6328125,0.0005963680604755655,9587,0.132
442,2.2664361000061035,0.39520755410194397,0.25,1.5390625,0.0005963377941665177,5926,0.1323
443,1.9786375761032104,0.45326265692710876,0.1875,1.4453125,0.0005963074030576141,12827,0.1326
444,1.9607319831848145,0.43986910581588745,0.5625,1.9921875,0.0005962768871618737,7334,0.1329
445,2.1603825092315674,0.44328081607818604,0.875,1.6796875,0.0005962462464923682,22726,0.13319999999999999
446,1.8528105020523071,0.49208247661590576,0.0,2.671875,0.0005962154810622232,3347,0.1335
447,2.095475196838379,0.3946356177330017,0.375,1.1953125,0.0005961845908846177,9619,0.1338
448,1.964224934577942,0.443359375,0.8125,1.8984375,0.0005961535759727841,13312,0.1341
449,1.8342798948287964,0.4744907319545746,0.9375,1.7421875,0.000596122436340008,16249,0.1344
450,1.6042455434799194,0.5860127210617065,0.25,1.9140625,0.0005960911719996288,16515,0.1347
451,1.8545215129852295,0.46706423163414,0.4375,1.703125,0.0005960597829650392,14756,0.135
452,2.5273325443267822,0.39405855536460876,0.375,1.6875,0.0005960282692496851,4578,0.1353
453,1.7910670042037964,0.4612394869327545,0.375,1.4140625,0.0005959966308670661,14151,0.1356
454,2.0161755084991455,0.41594111919403076,0.75,1.84375,0.0005959648678307349,22282,0.1359
455,2.0939767360687256,0.4051746726036072,0.6875,1.421875,0.0005959329801542981,11479,0.1362
456,2.018085241317749,0.4274163544178009,0.4375,1.4453125,0.000595900967851415,10760,0.1365
457,2.0373075008392334,0.4734693765640259,0.1875,1.625,0.0005958688309357988,5635,0.1368
458,1.6066906452178955,0.5672197341918945,0.4375,1.8828125,0.0005958365694212161,16394,0.1371
459,2.1744656562805176,0.39217081665992737,0.6875,1.8828125,0.0005958041833214865,9835,0.1374
460,2.4314491748809814,0.3223716914653778,0.5,1.7734375,0.0005957716726504832,8028,0.1377
461,2.279231309890747,0.38641345500946045,0.3125,1.6171875,0.0005957390374221329,8214,0.138
462,1.8289058208465576,0.48578646779060364,0.25,1.3359375,0.0005957062776504152,11081,0.1383
463,2.0079102516174316,0.46291717886924744,0.1875,1.296875,0.0005956733933493636,8090,0.1386
464,1.900719404220581,0.486596941947937,0.25,1.0078125,0.0005956403845330646,8319,0.1389
465,2.1231377124786377,0.4375,0.125,1.1640625,0.0005956072512156583,9792,0.1392
466,2.1474781036376953,0.4158405661582947,0.1875,1.71875,0.0005955739934113376,9785,0.1395
467,2.2396128177642822,0.3696230947971344,0.1875,1.21875,0.0005955406111343493,7137,0.1398
468,2.54917049407959,0.2882068455219269,0.0625,2.859375,0.0005955071043989934,4757,0.1401
469,2.2663304805755615,0.3639287054538727,0.4375,1.578125,0.0005954734732196229,7463,0.1404
470,1.9571410417556763,0.4497525095939636,0.875,1.6875,0.0005954397176106445,22021,0.1407
471,1.9223781824111938,0.475309282541275,0.1875,1.921875,0.000595405837586518,9619,0.141
472,1.7637189626693726,0.4820537567138672,0.5,1.359375,0.0005953718331617564,14432,0.14129999999999998
473,2.0107364654541016,0.429696649312973,0.6875,1.4296875,0.0005953377043509263,12823,0.14159999999999998
474,2.1400046348571777,0.4066961407661438,0.4375,1.2890625,0.0005953034511686473,7915,0.1419
475,2.001681327819824,0.45591965317726135,0.625,1.1953125,0.0005952690736295924,19317,0.1422
476,1.7149418592453003,0.5643094778060913,0.4375,1.46875,0.0005952345717484878,9913,0.1425
477,1.8867483139038086,0.4811817705631256,0.5625,1.25,0.000595199945540113,7785,0.14279999999999998
478,1.8462188243865967,0.5017328262329102,0.25,1.265625,0.0005951651950193008,12696,0.14309999999999998
479,1.7467702627182007,0.4966323673725128,0.1875,1.3359375,0.0005951303202009374,13511,0.1434
480,1.934195876121521,0.425674706697464,0.1875,1.5,0.0005950953210999617,13858,0.1437
481,1.8228704929351807,0.5278295874595642,0.375,1.140625,0.0005950601977313666,7510,0.144
482,1.2631384134292603,0.6747841835021973,0.0625,1.8984375,0.0005950249501101974,16795,0.14429999999999998
483,2.196549892425537,0.3983302116394043,0.125,1.40625,0.0005949895782515535,9103,0.14459999999999998
484,1.159499168395996,0.7172694802284241,0.0,1.2421875,0.0005949540821705867,17667,0.1449
485,1.9868680238723755,0.4699626564979553,0.375,1.5625,0.0005949184618825027,15797,0.1452
486,1.7143535614013672,0.5180788636207581,0.1875,1.0625,0.0005948827174025599,20217,0.1455
487,1.6461782455444336,0.4925161898136139,0.125,1.8359375,0.0005948468487460701,14832,0.14579999999999999
